l3code,bps_mode,mfri_all,count
55,14940_41_50_51,18,527
55,15170_42_49_50,12,92
55,15180_43_47_49_52_62,993,1325534
56,13022_41_50_51,2040,1472506
56,13100_49,13,1331536
56,13100_51,9,7223320
56,13100_52,13,4057656
56,13110_49,9,154417
56,13110_51,9,2979841
56,13110_52,9,708216
56,13130_47_50_51,456,16722950
56,13130_49_52_62,465,336984
56,13140_49,464,248917
56,13441_51,5,80
56,13442_51,112,7196
56,13620_51_63_64_65_66,48,3832201
56,13651_51,253,28795
56,13652_51,523,15957
56,13660_51_63_64_65_66,153,103436
56,13940_44_49,5,305
56,13940_50_51,5,773108
56,13940_52,5,338753
56,13950_41_42_43_49_52,5,668064
56,13950_51,5,7530709
56,14071_41_50_51,4,280143
56,14110_49_51_52,24,3670
56,14120_39_40_41_42_43,3,641317
56,14120_49,3,521
56,14120_52,3,124101
56,14210_31_38_42_43_44,4,553167
56,14210_49_52,4,626144
56,14440_41_50_51,203,8
56,14660_49,444,205254
56,14660_50_51,468,1386
56,14710_49_52,59,236964
56,14710_51_62,58,3376275
56,14720_49,165,15093
56,14750_41_50_51_63_64,59,174442
56,14770_40_41_50_51,105,4046
56,14790_41_42_47_48_50,987,2152164
56,14790_52_62,989,252811
56,14810_41_50_51_63,989,252456
56,14920_41_50_51_52_63,0,1432
56,14930_52_62,17,142708
56,14940_41_50_51,18,5731
56,15180_43_47_49_52_62,993,58876
57,13022_41_50_51,2040,224945
57,13023_51,1016,10
57,13100_51,9,343540
57,13100_52,13,1935894
57,13110_51,9,63436
57,13110_52,9,105484
57,13130_47_50_51,456,11729614
57,13130_49_52_62,465,5910009
57,13441_51,5,18
57,13442_51,112,18842
57,13620_51_63_64_65_66,48,363914
57,13651_51,253,243473
57,13652_51,523,1290
57,13660_51_63_64_65_66,153,3509920
57,13940_50_51,5,172363
57,13940_52,5,247018
57,13950_41_42_43_49_52,5,550816
57,13950_51,5,1678
57,14071_41_50_51,4,3777
57,14072_41_50_51,8,176
57,14110_49_51_52,24,955348
57,14120_52,3,2784
57,14210_31_38_42_43_44,4,5613
57,14210_49_52,4,237
57,14660_50_51,468,3211
57,14710_49_52,59,255619
57,14710_51_62,58,1138809
57,14750_41_50_51_63_64,59,90299
57,14770_40_41_50_51,105,2395
57,14790_41_42_47_48_50,987,433037
57,14790_52_62,989,4553991
57,14810_41_50_51_63,989,482720
57,14920_41_50_51_52_63,0,304063
57,14930_52_62,17,163172
57,14940_41_50_51,18,1375
57,15180_43_47_49_52_62,993,909188
58,13020_64,2108,12823218
58,13020_65_66,983,35749383
58,13030_60,4,702763
58,13030_61_63_64_65_66,6,1160506
58,13160_60,41,1246
58,13240_60_65_66,4,32736
58,13430_58_60,36,3014
58,13440_66,214,54034
58,13520_53_54_57_59_60,5,870
58,13540_64_66,8,295204
58,13550_60_65,8,174
58,13620_51_63_64_65_66,48,3648961
58,13660_51_63_64_65_66,153,15530518
58,13680_46_48_54_57_59,5,5148
58,13690_60_61_63_64_65,14,9441873
58,13700_60_63_64_65_66,531,8099859
58,13730_63_64,1053,678798
58,13730_65_66,1127,18432305
58,13740_64_65_66,580,12233248
58,13770_60_61_63_64_65,190,1301226
58,13790_60_65,7,282
58,13860_66,0,198525
58,13890_64_66,916,334454
58,14000_60_61,4,6926
58,14000_64,4,3229
58,14360_65_66,6,9395
58,14710_47_48_53_54_57,80,1923
58,14710_64_65,80,367000
58,14720_53_54_57_59_60,168,1799
58,14720_61_62_63,166,164
58,14720_64_65_66,165,2070685
58,14730_55_58_60,54,8279
58,14740_46_47_48_55_56,68,21
58,14750_41_50_51_63_64,59,2321063
58,14770_63_64_65_66,144,675965
58,14790_60_61_63_64_65,578,1069179
58,14800_46_56_58_60_64,221,131730
58,14900_65_66,508,607
58,14940_63_65_66,792,1018527
58,14940_64,794,3605
58,15180_43_47_49_52_62,993,311779
58,15260_64_65_66,1011,4486096
59,13020_64,2108,349774
59,13020_65_66,983,137199
59,13030_61_63_64_65_66,6,1103271
59,13240_60_65_66,4,2728016
59,13540_64_66,8,439601
59,13550_60_65,8,41485
59,13620_51_63_64_65_66,48,715764
59,13660_51_63_64_65_66,153,457582
59,13690_60_61_63_64_65,14,22095069
59,13700_60_63_64_65_66,531,5626329
59,13730_63_64,1053,33
59,13730_65_66,1127,4114
59,13740_64_65_66,580,8906
59,13770_60_61_63_64_65,190,936266
59,13790_60_65,7,63431
59,13860_66,0,7615
59,14360_65_66,6,135397
59,14710_64_65,80,1132221
59,14720_64_65_66,165,241756
59,14750_41_50_51_63_64,59,98147
59,14770_63_64_65_66,144,4696
59,14790_60_61_63_64_65,578,4073492
59,14800_46_56_58_60_64,221,2501285
59,14900_65_66,508,290828
59,14940_63_65_66,792,569779
59,14940_64,794,2500
59,15180_43_47_49_52_62,993,1020330
59,15260_64_65_66,1011,277625
60,13020_63,2021,22596344
60,13020_64,2108,5505674
60,13030_61_63_64_65_66,6,33469
60,13540_64_66,8,22584
60,13620_51_63_64_65_66,48,307043
60,13660_51_63_64_65_66,153,7834327
60,13690_60_61_63_64_65,14,4733220
60,13700_60_63_64_65_66,531,3299890
60,13730_63_64,1053,20616
60,13740_64_65_66,580,13887
60,13770_60_61_63_64_65,190,203888
60,13890_64_66,916,1754
60,14000_63,4,44
60,14090_50_64,387,14
60,14710_47_48_53_54_57,80,217803
60,14710_64_65,80,28712
60,14720_61_62_63,166,2178731
60,14720_64_65_66,165,973783
60,14750_41_50_51_63_64,59,1232635
60,14770_63_64_65_66,144,12344
60,14790_60_61_63_64_65,578,1205484
60,14800_46_56_58_60_64,221,8
60,14810_41_50_51_63,989,182094
60,14920_41_50_51_52_63,0,90
60,14940_63_65_66,792,76031
60,14940_64,794,8964
60,15180_43_47_49_52_62,993,73136
60,15260_64_65_66,1011,104791
61,13020_63,2021,1143486
61,13030_62,6,13548303
61,13100_41_62,13,64955
61,13130_49_52_62,465,9433215
61,13170_62,8,436978
61,13210_62,191,234005
61,13620_51_63_64_65_66,48,44
61,13660_51_63_64_65_66,153,361
61,13690_60_61_63_64_65,14,70226
61,13700_53_61_62,529,5086
61,13700_60_63_64_65_66,531,3352622
61,13730_63_64,1053,19894
61,13770_60_61_63_64_65,190,121
61,14710_47_48_53_54_57,80,6804
61,14710_51_62,58,2242543
61,14720_61_62_63,166,1854309
61,14750_41_50_51_63_64,59,599942
61,14770_63_64_65_66,144,383
61,14790_52_62,989,94075
61,14790_60_61_63_64_65,578,240036
61,14810_41_50_51_63,989,15
61,14920_41_50_51_52_63,0,140
61,14930_52_62,17,58302
61,14940_63_65_66,792,247
61,15180_43_47_49_52_62,993,469059
62,13020_63,2021,2081991
62,13020_64,2108,476863
62,13030_61_63_64_65_66,6,1586787
62,13030_62,6,120061
62,13130_49_52_62,465,28067
62,13170_57_61,11,248
62,13170_62,8,130222
62,13200_48_57_61,21,1520
62,13210_61_63,78,13924
62,13210_62,191,10588
62,13520_53_54_57_59_60,5,54
62,13540_64_66,8,17
62,13620_51_63_64_65_66,48,23449
62,13660_51_63_64_65_66,153,413138
62,13690_60_61_63_64_65,14,7613975
62,13700_53_61_62,529,242235
62,13700_60_63_64_65_66,531,13356341
62,13730_63_64,1053,817
62,13740_64_65_66,580,243
62,13770_60_61_63_64_65,190,162176
62,14000_63,4,161
62,14000_64,4,2
62,14710_47_48_53_54_57,80,22364
62,14710_51_62,58,7693
62,14710_64_65,80,4944
62,14720_61_62_63,166,1509604
62,14720_64_65_66,165,240156
62,14750_41_50_51_63_64,59,762879
62,14770_63_64_65_66,144,1579
62,14790_52_62,989,303
62,14790_60_61_63_64_65,578,360611
62,14800_46_56_58_60_64,221,104
62,14810_41_50_51_63,989,121
62,14930_52_62,17,6
62,14940_63_65_66,792,6
62,14940_64,794,1080
62,15180_43_47_49_52_62,993,49011
62,15260_64_65_66,1011,126920
63,13030_60,4,43518
63,13160_60,41,267504
63,13240_60_65_66,4,3427597
63,13350_55_58_60,7,957540
63,13430_58_60,36,14806285
63,13460_54_55_58,4,14483
63,13470_55_58_60,4,14038613
63,13550_60_65,8,372307
63,13570_46_47_55_58_99,35,420155
63,13610_58_60,50,423942
63,13680_46_48_54_57_59,5,34
63,13690_60_61_63_64_65,14,197
63,13700_60_63_64_65_66,531,22259
63,13770_60_61_63_64_65,190,17
63,13790_60_65,7,1034784
63,13820_55_58,12,20935
63,14000_60_61,4,74488
63,14260_58,5,39237
63,14360_60,5,619124
63,14490_58_60,3,9757549
63,14500_55_58,3,4030279
63,14520_58_60,7,5747513
63,14590_58,11,180518
63,14680_46_55_58_99,8,715
63,14680_60,8,97755
63,14710_47_48_53_54_57,80,17284
63,14720_53_54_57_59_60,168,31
63,14730_55_58_60,54,7786435
63,14740_46_47_48_55_56,68,7261179
63,14790_60_61_63_64_65,578,31703
63,14800_46_56_58_60_64,221,4314560
63,14800_55_99,221,1
63,14900_55_56_58_99,5,1236557
63,14900_60,5,2053541
63,15010_58_60,76,4510624
64,13020_64,2108,9548
64,13030_60,4,15343434
64,13030_61_63_64_65_66,6,3588578
64,13160_54_57_59_61,42,236460
64,13160_60,41,881828
64,13170_57_61,11,1095
64,13180_57_59_61,77,9198
64,13240_60_65_66,4,639859
64,13430_58_60,36,323394
64,13520_53_54_57_59_60,5,2296
64,13530_46_48_53_54_57,7,223
64,13550_60_65,8,142749
64,13660_51_63_64_65_66,153,3
64,13680_46_48_54_57_59,5,320109
64,13690_60_61_63_64_65,14,7737473
64,13700_53_61_62,529,348
64,13700_60_63_64_65_66,531,2541925
64,13750_60,5,6158
64,13770_60_61_63_64_65,190,191214
64,13790_60_65,7,20971
64,14000_60_61,4,55244
64,14000_64,4,468
64,14360_60,5,4777
64,14360_65_66,6,39
64,14520_58_60,7,1
64,14710_47_48_53_54_57,80,559375
64,14710_64_65,80,426291
64,14720_53_54_57_59_60,168,47423
64,14720_61_62_63,166,692067
64,14720_64_65_66,165,76385
64,14730_55_58_60,54,69080
64,14740_46_47_48_55_56,68,4272
64,14750_41_50_51_63_64,59,66
64,14790_60_61_63_64_65,578,155556
64,14800_46_56_58_60_64,221,88817
64,14900_60,5,13092
64,14900_65_66,508,2302
64,14940_64,794,6891
64,15180_43_47_49_52_62,993,8011
64,15260_64_65_66,1011,1886
65,13030_60,4,58685
65,13050_47_48,4,979539
65,13060_47_48,8,182528
65,13070_46_47_48,8,19396352
65,13150_48_53_57_59_61,14,494
65,13160_54_57_59_61,42,78672
65,13160_60,41,86040
65,13170_48_53,6,2118
65,13200_48_57_61,21,176
65,13210_47_48_53_57,68,12599
65,13240_60_65_66,4,6791695
65,13250_46_47_48,36,2318956
65,13260_47,5,111030
65,13270_45_46_47,84,50956
65,13280_46_99,7,194893
65,13290_45_46_99,41,14708
65,13300_46_48_54_55_56,7,30776984
65,13350_55_58_60,7,8096677
65,13430_54_55,36,1725839
65,13430_58_60,36,12855410
65,13460_54_55_58,4,16967280
65,13470_55_58_60,4,45289179
65,13490_46_48_54_55_99,3,73557007
65,13510_48_54_59,3,8273
65,13530_46_48_53_54_57,7,7931
65,13530_47,2,1320
65,13550_60_65,8,35829
65,13560_55_56_99,3,4820093
65,13570_46_47_55_58_99,35,25011295
65,13610_58_60,50,23
65,13680_46_48_54_57_59,5,753009
65,13690_60_61_63_64_65,14,23011
65,13700_60_63_64_65_66,531,323589
65,13720_46_99,7,14755799
65,13760_48_53_57_61,7,236
65,13770_60_61_63_64_65,190,11560
65,13790_60_65,7,61263
65,13800_55_99,27,58558
65,13870_55_56,33,10
65,14000_60_61,4,99103
65,14010_43_44_47_48_53,3,84
65,14080_48,3,276
65,14180_47,1,81
65,14270_47,6,7
65,14300_46,3,4457632
65,14350_99,0,80
65,14360_60,5,101917
65,14490_58_60,3,2644364
65,14500_55_58,3,176033
65,14520_58_60,7,19618
65,14530_55_56,2,97
65,14540_55_56_99,3,1341052
65,14550_46_99,7,3316732
65,14570_47_48,8,27363
65,14590_58,11,64863
65,14600_55_56_99,9,156240
65,14610_46_55_56_99,162,9458561
65,14680_46_55_58_99,8,1927218
65,14680_60,8,72410
65,14710_47_48_53_54_57,80,337796
65,14720_44_46_47_48,167,87510
65,14720_53_54_57_59_60,168,65541
65,14730_45_46_47_98_99,53,9190204
65,14730_55_58_60,54,10716762
65,14740_46_47_48_55_56,68,31764603
65,14790_41_42_47_48_50,987,77186
65,14790_60_61_63_64_65,578,704
65,14800_46_56_58_60_64,221,11434337
65,14800_47,219,561153
65,14800_55_99,221,5029619
65,14850_55_99,3,913037
65,14890_55_56_99,5,8455
65,14900_55_56_58_99,5,45699
65,14900_60,5,152026
65,15010_58_60,76,202022
65,15180_43_47_49_52_62,993,12
66,13030_60,4,68532
66,13030_61_63_64_65_66,6,2955787
66,13050_47_48,4,397
66,13090_53_57,169,947842
66,13150_48_53_57_59_61,14,21559450
66,13160_54_57_59_61,42,339198
66,13160_60,41,2
66,13170_48_53,6,531
66,13170_57_61,11,663845
66,13180_48_53,69,311
66,13180_57_59_61,77,5917952
66,13200_48_57_61,21,5248274
66,13210_47_48_53_57,68,57535
66,13240_60_65_66,4,2077
66,13500_57,536,219764
66,13500_61,780,289
66,13510_48_54_59,3,3
66,13520_53_54_57_59_60,5,2831304
66,13530_46_48_53_54_57,7,2415882
66,13550_60_65,8,75
66,13680_46_48_54_57_59,5,1395584
66,13690_60_61_63_64_65,14,2128289
66,13700_53_61_62,529,135345
66,13700_60_63_64_65_66,531,5163
66,13760_48_53_57_61,7,31761
66,13770_60_61_63_64_65,190,86235
66,13970_48,3,19
66,14000_60_61,4,2341
66,14140_57,154,9707
66,14570_47_48,8,2
66,14710_47_48_53_54_57,80,334933
66,14720_44_46_47_48,167,715
66,14720_53_54_57_59_60,168,3507893
66,14720_61_62_63,166,389509
66,14730_55_58_60,54,713
66,14790_60_61_63_64_65,578,4196
66,14800_46_56_58_60_64,221,1
67,13020_63,2021,27873
67,13020_64,2108,836664
67,13030_60,4,78893
67,13030_61_63_64_65_66,6,44458114
67,13050_47_48,4,779306
67,13050_53,2,467792
67,13070_46_47_48,8,51129
67,13090_53_57,169,18710
67,13150_48_53_57_59_61,14,709515
67,13160_54_57_59_61,42,31571
67,13160_60,41,181
67,13170_48_53,6,8166932
67,13170_57_61,11,8515419
67,13180_48_53,69,228944
67,13180_57_59_61,77,2916917
67,13200_48_57_61,21,2250457
67,13210_47_48_53_57,68,3542268
67,13210_61_63,78,59121
67,13240_60_65_66,4,1974
67,13250_46_47_48,36,16177
67,13300_46_48_54_55_56,7,2613
67,13400_61,1025,10862
67,13430_58_60,36,33
67,13490_46_48_54_55_99,3,19252
67,13500_61,780,777467
67,13510_48_54_59,3,1259172
67,13520_53_54_57_59_60,5,69540
67,13530_46_48_53_54_57,7,1445116
67,13540_64_66,8,200
67,13550_60_65,8,28
67,13620_51_63_64_65_66,48,1334
67,13660_51_63_64_65_66,153,79341
67,13680_46_48_54_57_59,5,557856
67,13690_60_61_63_64_65,14,8529545
67,13700_53_61_62,529,3591085
67,13700_60_63_64_65_66,531,3384250
67,13720_46_99,7,4
67,13730_63_64,1053,111
67,13760_48_53_57_61,7,14545150
67,13770_60_61_63_64_65,190,660358
67,13970_48,3,3329
67,14000_60_61,4,355536
67,14000_63,4,17757
67,14000_64,4,2590
67,14010_43_44_47_48_53,3,235670
67,14080_48,3,225889
67,14140_57,154,1044
67,14170_48,6,1013
67,14570_47_48,8,8221
67,14710_47_48_53_54_57,80,2675836
67,14710_64_65,80,598888
67,14720_44_46_47_48,167,6175438
67,14720_53_54_57_59_60,168,2353760
67,14720_61_62_63,166,5733001
67,14720_64_65_66,165,315808
67,14730_55_58_60,54,626
67,14740_46_47_48_55_56,68,14161
67,14750_41_50_51_63_64,59,153879
67,14770_63_64_65_66,144,18
67,14790_41_42_47_48_50,987,102269
67,14790_60_61_63_64_65,578,245567
67,14800_46_56_58_60_64,221,4879
67,14940_64,794,4693
67,15180_43_47_49_52_62,993,2170
67,15260_64_65_66,1011,9853
68,13050_47_48,4,702200
68,13050_53,2,333479
68,13070_46_47_48,8,32562
68,13090_53_57,169,230
68,13150_48_53_57_59_61,14,59423
68,13170_48_53,6,26194520
68,13180_48_53,69,26488
68,13210_47_48_53_57,68,5397406
68,13250_46_47_48,36,6760
68,13260_47,5,255
68,13300_46_48_54_55_56,7,12268
68,13490_46_48_54_55_99,3,27535
68,13510_48_54_59,3,179724
68,13530_46_48_53_54_57,7,504913
68,13530_47,2,486
68,13570_46_47_55_58_99,35,4
68,13630_47_53,4,105
68,13680_46_48_54_57_59,5,223828
68,13700_53_61_62,529,580
68,13720_46_99,7,7
68,13760_48_53_57_61,7,2000929
68,13970_48,3,4770
68,14010_43_44_47_48_53,3,71502
68,14080_48,3,10818
68,14170_48,6,11592
68,14180_47,1,18
68,14300_46,3,4
68,14550_46_99,7,60
68,14570_47_48,8,7041
68,14710_47_48_53_54_57,80,258267
68,14720_44_46_47_48,167,4137522
68,14720_53_54_57_59_60,168,1053512
68,14730_45_46_47_98_99,53,3
68,14740_46_47_48_55_56,68,166927
68,14790_41_42_47_48_50,987,57699
68,14800_46_56_58_60_64,221,16
69,13030_61_63_64_65_66,6,14544951
69,13030_62,6,829888
69,13050_53,2,11608
69,13090_53_57,169,232213
69,13150_48_53_57_59_61,14,3297028
69,13170_48_53,6,3428340
69,13170_57_61,11,1799920
69,13170_62,8,837593
69,13180_48_53,69,2244922
69,13180_57_59_61,77,1306563
69,13200_48_57_61,21,662457
69,13210_47_48_53_57,68,23959316
69,13210_61_63,78,2219906
69,13210_62,191,332079
69,13400_61,1025,1419
69,13500_61,780,1688499
69,13520_53_54_57_59_60,5,24523
69,13530_46_48_53_54_57,7,33858
69,13630_47_53,4,11
69,13690_60_61_63_64_65,14,905722
69,13700_53_61_62,529,3769615
69,13700_60_63_64_65_66,531,29821
69,13760_48_53_57_61,7,335635
69,13770_60_61_63_64_65,190,35005
69,14000_60_61,4,69881
69,14710_47_48_53_54_57,80,932056
69,14710_51_62,58,18632
69,14720_53_54_57_59_60,168,2556925
69,14720_61_62_63,166,2178333
69,14750_41_50_51_63_64,59,1823
69,14790_41_42_47_48_50,987,35431
69,14790_52_62,989,9748
69,14790_60_61_63_64_65,578,171942
70,13020_63,2021,94
70,13030_61_63_64_65_66,6,1702107
70,13030_62,6,25384606
70,13050_47_48,4,18276
70,13050_53,2,120688
70,13100_41_62,13,1063
70,13100_47,9,3228
70,13130_47_50_51,456,52639
70,13130_49_52_62,465,373535
70,13150_48_53_57_59_61,14,62590
70,13170_48_53,6,11503375
70,13170_57_61,11,1531768
70,13170_62,8,16489787
70,13180_48_53,69,97397
70,13180_57_59_61,77,285
70,13200_48_57_61,21,7
70,13210_47_48_53_57,68,7116878
70,13210_61_63,78,5957475
70,13210_62,191,7961404
70,13260_47,5,105
70,13500_61,780,12
70,13520_53_54_57_59_60,5,103
70,13530_46_48_53_54_57,7,5225
70,13530_47,2,24
70,13630_47_53,4,12474
70,13690_60_61_63_64_65,14,425684
70,13700_53_61_62,529,1156900
70,13700_60_63_64_65_66,531,62368
70,13760_48_53_57_61,7,141
70,13770_60_61_63_64_65,190,347
70,14000_60_61,4,194
70,14010_43_44_47_48_53,3,130395
70,14130_47,28,8
70,14180_47,1,13
70,14710_47_48_53_54_57,80,1271868
70,14710_51_62,58,1677527
70,14720_44_46_47_48,167,3612
70,14720_53_54_57_59_60,168,1754202
70,14720_61_62_63,166,4308751
70,14750_41_50_51_63_64,59,26366
70,14790_41_42_47_48_50,987,57364
70,14790_52_62,989,46167
70,14790_60_61_63_64_65,578,12424
70,14930_52_62,17,11564
70,15180_43_47_49_52_62,993,69562
71,13040_32_43_44_49,11,23693
71,13050_47_48,4,63137900
71,13050_49,7,624169
71,13050_53,2,2843205
71,13060_47_48,8,106591
71,13070_46_47_48,8,380930
71,13100_47,9,274652
71,13100_49,13,2103194
71,13100_52,13,163338
71,13110_49,9,599
71,13110_52,9,71717
71,13130_47_50_51,456,448793
71,13130_49_52_62,465,78106
71,13140_49,464,315845
71,13150_48_53_57_59_61,14,32990
71,13170_48_53,6,1360232
71,13180_48_53,69,186
71,13200_48_57_61,21,23993
71,13210_47_48_53_57,68,26169896
71,13210_49,223,668323
71,13250_46_47_48,36,12568
71,13260_47,5,255782
71,13270_45_46_47,84,6
71,13300_46_48_54_55_56,7,978
71,13490_46_48_54_55_99,3,144
71,13510_48_54_59,3,22452
71,13530_46_48_53_54_57,7,84230
71,13530_47,2,935177
71,13570_46_47_55_58_99,35,2170
71,13630_47_53,4,705236
71,13640_32_44_49,5,20402
71,13680_46_48_54_57_59,5,82399
71,13720_46_99,7,114
71,13760_48_53_57_61,7,1245687
71,13940_52,5,55091
71,13970_48,3,1218158
71,14010_43_44_47_48_53,3,3608337
71,14010_49,3,42378
71,14120_52,3,1716
71,14130_47,28,1365874
71,14160_48,9,50425
71,14170_48,6,350022
71,14180_47,1,125491
71,14210_49_52,4,10638
71,14270_47,6,12483
71,14300_46,3,86
71,14550_46_99,7,55
71,14570_47_48,8,60522
71,14570_49,11,63
71,14710_47_48_53_54_57,80,8229724
71,14710_49_52,59,74169
71,14720_44_46_47_48,167,11775876
71,14720_49,165,4
71,14720_53_54_57_59_60,168,344511
71,14730_45_46_47_98_99,53,545402
71,14740_46_47_48_55_56,68,16874
71,14790_41_42_47_48_50,987,3564174
71,14790_52_62,989,6
71,14800_46_56_58_60_64,221,117
71,14800_47,219,89060
71,14920_41_50_51_52_63,0,160
71,14930_52_62,17,3938
71,15090_45_47,44,10
71,15180_43_47_49_52_62,993,115675
72,13040_32_43_44_49,11,433285
72,13050_47_48,4,10731023
72,13050_49,7,164225
72,13060_47_48,8,12155
72,13070_46_47_48,8,32
72,13080_38_43_44,5,2
72,13100_38_42_43,24,710125
72,13100_44_50,24,2183371
72,13100_47,9,142988
72,13100_49,13,27912406
72,13100_52,13,256954
72,13110_42_43,9,56054
72,13110_44,14,9095312
72,13110_49,9,533973
72,13110_52,9,116071
72,13130_47_50_51,456,569014
72,13130_49_52_62,465,200978
72,13140_38_39_40_41_42,467,2156137
72,13140_49,464,4710979
72,13210_47_48_53_57,68,5479905
72,13210_49,223,4226793
72,13220_45,44,18701
72,13250_46_47_48,36,486
72,13260_47,5,704
72,13260_49,10,3812
72,13290_45_46_99,41,791
72,13340_32_43_44,19,1374
72,13530_47,2,427814
72,13570_46_47_55_58_99,35,42
72,13630_47_53,4,8475
72,13640_32_44_49,5,382737
72,13670_32_44,5,1
72,13710_32_36_37_45_98,4,6
72,13850_31_39_40_42,32,1279
72,13940_42,5,6
72,13940_44_49,5,2074424
72,13940_50_51,5,2733
72,13940_52,5,142751
72,13950_41_42_43_49_52,5,29999
72,14010_43_44_47_48_53,3,91620
72,14010_49,3,154603
72,14071_41_50_51,4,127
72,14120_39_40_41_42_43,3,94396
72,14120_49,3,474
72,14120_52,3,6851
72,14180_47,1,1816
72,14200_39_40_42,6,159552
72,14210_31_38_42_43_44,4,2435326
72,14210_49_52,4,36941789
72,14230_43_44,2,2054
72,14270_47,6,14353
72,14570_47_48,8,51809
72,14570_49,11,9796
72,14690_31_39_40_43,48,40936
72,14690_38_42_49,48,323822
72,14710_41_50,58,1113
72,14710_42_43,0,995556
72,14710_44,0,1898695
72,14710_47_48_53_54_57,80,7703521
72,14710_49_52,59,661692
72,14712_44,59,540807
72,14720_44_46_47_48,167,1199899
72,14720_49,165,3435
72,14730_45_46_47_98_99,53,72609
72,14790_41_42_47_48_50,987,2207297
72,14800_45_98,404,85
72,14800_47,219,879
72,14880_38_42_43,3,50983
72,14920_41_50_51_52_63,0,11
72,14930_41_42_44_50,17,16617
72,14930_52_62,17,22370
72,15090_45_47,44,191
72,15100_45,5,234188
72,15130_45,52,277
72,15170_42_49_50,12,3411
72,15180_43_47_49_52_62,993,1224188
73,13040_32_43_44_49,11,69793
73,13050_47_48,4,4580
73,13060_47_48,8,59497
73,13070_46_47_48,8,11
73,13080_38_43_44,5,1
73,13100_44_50,24,3373
73,13100_49,13,50604
73,13110_44,14,18115
73,13140_38_39_40_41_42,467,603
73,13140_49,464,29193
73,13210_47_48_53_57,68,102
73,13210_49,223,20583
73,13220_45,44,246
73,13230_32_36_37_44_45,17,42992
73,13250_46_47_48,36,58751
73,13270_45_46_47,84,319493
73,13280_46_99,7,689
73,13290_45_46_99,41,5915
73,13300_46_48_54_55_56,7,280
73,13340_32_43_44,19,1232
73,13390_36_37_98,19,24144
73,13480_37_45_98,4,7269
73,13490_46_48_54_55_99,3,473
73,13560_55_56_99,3,237
73,13570_46_47_55_58_99,35,17235
73,13640_32_44_49,5,415311
73,13670_32_44,5,192
73,13710_32_36_37_45_98,4,215435
73,13710_44,4,3661
73,13720_46_99,7,15
73,13800_55_99,27,1232
73,13810_45,5,1294633
73,13840_98,4,2505
73,13940_44_49,5,1697
73,14010_43_44_47_48_53,3,15
73,14010_49,3,7913
73,14151_44,2,5
73,14210_49_52,4,85880
73,14270_47,6,1659
73,14290_37_45,4,6060
73,14300_46,3,266
73,14320_45,3,3212787
73,14340_37_98,5,26972
73,14510_37_98,2,2831
73,14540_55_56_99,3,8686
73,14550_46_99,7,3207
73,14570_47_48,8,18604
73,14570_49,11,20448
73,14580_37_44_45_98,5,92879
73,14610_46_55_56_99,162,308
73,14710_47_48_53_54_57,80,21592
73,14710_49_52,59,4586
73,14712_44,59,351692
73,14720_44_46_47_48,167,184
73,14730_32_37_44,37,954907
73,14730_45_46_47_98_99,53,72749957
73,14740_32_37_44_45_98,33,20508
73,14740_46_47_48_55_56,68,6668
73,14790_41_42_47_48_50,987,36770
73,14800_36_37_44,410,24648
73,14800_45_98,404,12705849
73,14800_46_56_58_60_64,221,864
73,14800_47,219,923337
73,14800_55_99,221,4878
73,14850_55_99,3,33
73,14900_37_98,11,7180983
73,14900_55_56_58_99,5,4458
73,14930_41_42_44_50,17,1089
73,15060_37_44,27,8790
73,15070_44,2,11682
73,15090_45_47,44,234774
73,15100_45,5,467
73,15130_45,52,12934988
73,15180_43_47_49_52_62,993,47226
74,13040_32_43_44_49,11,3748
74,13050_47_48,4,241155
74,13060_47_48,8,3915615
74,13070_46_47_48,8,2065101
74,13210_47_48_53_57,68,57025
74,13220_45,44,405066
74,13230_32_36_37_44_45,17,211
74,13250_46_47_48,36,419774
74,13260_47,5,84181
74,13270_45_46_47,84,8490709
74,13280_46_99,7,415961
74,13290_45_46_99,41,3321116
74,13300_46_48_54_55_56,7,1395509
74,13340_32_43_44,19,305
74,13490_46_48_54_55_99,3,2044537
74,13530_47,2,256
74,13560_55_56_99,3,2045
74,13570_46_47_55_58_99,35,8754900
74,13640_32_44_49,5,7479
74,13680_46_48_54_57_59,5,2
74,13710_32_36_37_45_98,4,24
74,13720_46_99,7,4169803
74,13800_55_99,27,10269
74,13940_44_49,5,924
74,14010_43_44_47_48_53,3,47
74,14180_47,1,135
74,14270_47,6,34118
74,14300_46,3,754255
74,14540_55_56_99,3,498736
74,14550_46_99,7,716217
74,14570_47_48,8,247530
74,14600_55_56_99,9,5426
74,14610_46_55_56_99,162,252162
74,14710_47_48_53_54_57,80,383090
74,14720_44_46_47_48,167,12420
74,14730_32_37_44,37,4357
74,14730_45_46_47_98_99,53,5696901
74,14740_32_37_44_45_98,33,162
74,14740_46_47_48_55_56,68,6440837
74,14790_41_42_47_48_50,987,45827
74,14800_45_98,404,12601
74,14800_46_56_58_60_64,221,2453838
74,14800_47,219,818484
74,14800_55_99,221,437602
74,14850_55_99,3,5967
74,14900_37_98,11,1467
74,14900_55_56_58_99,5,3921
74,15090_45_47,44,306178
74,15100_45,5,1510869
74,15130_45,52,354553
75,13230_32_36_37_44_45,17,1
75,13290_45_46_99,41,12509
75,13300_46_48_54_55_56,7,2203350
75,13330_56,120,119770
